,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,default
314,130,10,0.602599566,2700,3,8563,1802.0,3351.0,126.6,129.12,12,0.688,0.688,15112203,0.688,0.688,0.4546,0.7288,0.7478,0.7478,1968815200.0,86,51,894916.0,86.0,86.0,120.36,101.22,86.0,0.9149,0,0,0,6,0,0,0.684,0.6892,0.6823,6.0,0.027688,1.129551,0.7639,0.75302,0.75205,6.0,0.694,0.6892,0.6878,6.0,0
315,122,10,0.587094429,2700,3,85981,2970.0,158.0,118.33,120.8,12,0.7521,0.7521,6489,0.7647,0.7521,0.4722,0.7913,0.8349,0.8349,2094099280.0,91,51,902629.0,91.0,91.0,112.17,100.71,91.0,0.91,0,0,0,9,0,0,0.74605,0.75689,0.692622,9.0,0.053407,0.560115,0.81745,0.83141,0.742722,9.0,0.75605,0.75689,0.696867,9.0,0
316,123,10,0.478408901,2700,3,14629,6039.0,897.0,122.25,122.73,12,0.752,0.752,2010710,0.752,0.752,0.5386,0.7833,0.8468,0.8468,2332704000.0,94,45,1060320.0,94.0,94.0,115.86,104.03,94.0,0.94,0,0,0,4,0,0,0.736,0.7468,0.728425,4.0,0.02592,0.484186,0.8134,0.83212,0.796875,4.0,0.746,0.7468,0.74525,4.0,0
317,122,10,0.226327643,2700,3,78223,3434.0,7311.0,122.32,121.62,12,0.5339,0.5081,425403,0.5122,0.5081,0.2452,0.525,0.5888,0.5625,715134420.0,63,0,464373.0,63.0,63.0,77.65,69.72,63.0,0.6495,0,0,0,4,0,0,0.57405,0.52729,0.5843,4.0,0.082878,0.562609,0.6444,0.60992,0.65275,4.0,0.57405,0.52729,0.5843,4.0,0
318,117,10,0.165542182,2700,3,13641,1418.0,1381.0,115.13,116.55,12,0.8214,0.8,3949185,0.7931,0.7931,0.535,0.8,0.8846,0.8214,1778963520.0,92,21,956432.0,92.0,92.0,113.4,101.82,92.0,0.8846,0,0,0,5,0,0,0.73655,0.78379,0.70156,5.0,0.051706,0.939637,0.8123,0.86614,0.76666,5.0,0.74,0.79,0.7092,5.0,0
319,123,10,0.721905632,2700,3,78223,6548.0,7313.0,122.5,122.56,12,0.5526,0.5122,2691989,0.5164,0.4846,0.2253,0.5385,0.5888,0.5478,1240169616.0,63,0,468342.0,63.0,63.0,88.17,74.15,63.0,0.6,0,0,0,4,0,0,0.5823,0.50614,0.6217,4.0,0.09547,-0.674942,0.6744,0.60992,0.707675,4.0,0.5961,0.53098,0.6359,4.0,0
320,123,10,0.347143989,2700,3,76831,4571.0,4713.0,121.13,122.34,12,0.6387,0.6387,690935,0.6496,0.623,0.3517,0.6847,0.7238,0.6726,1326631680.0,76,31,670016.0,76.0,76.0,93.68,84.11,76.0,0.7755,0,0,0,3,0,0,0.6315,0.6207,0.6324,3.0,0.020083,1.859659,0.7219,0.72142,0.7199,3.0,0.63935,0.63483,0.641,3.0,1
321,120,10,0.472776564,2700,3,2572,6023.0,7346.0,119.65,119.76,12,0.8103,0.8103,6654122,0.8103,0.8103,0.5867,0.8103,0.8624,0.8545,2746838484.0,94,51,1033812.0,94.0,94.0,131.55,110.64,94.0,0.9495,0,0,0,7,0,0,0.74515,0.79927,0.6942,7.0,0.06623,0.644187,0.8212,0.85616,0.769514,7.0,0.76515,0.79927,0.733,7.0,0
322,122,10,0.172466095,2700,3,13641,4009.0,1383.0,125.5,122.7,12,0.7311,0.696,1240965,0.696,0.696,0.4959,0.7311,0.7909,0.7565,2099262150.0,87,52,976401.0,87.0,87.0,107.24,96.28,87.0,0.8529,0,0,0,3,0,0,0.648,0.6864,0.630933,3.0,0.04644,0.832972,0.73545,0.78181,0.719533,3.0,0.658,0.6864,0.643,3.0,0
323,129,10,0.59466817,2700,3,2496,6862.0,2863.0,128.25,128.73,12,0.6949,0.6613,5448289,0.6667,0.6613,0.4474,0.6833,0.7387,0.7193,1304724960.0,82,49,847224.0,82.0,82.0,82.0,82.0,82.0,0.82,0,0,0,3,0,0,0.68065,0.66517,0.6828,3.0,0.024857,1.331858,0.73935,0.73483,0.7454,3.0,0.70065,0.66517,0.712933,3.0,0
324,123,10,0.403389899,1900,3,14522,3435.0,2905.0,126.26,123.86,16,0.8929,0.8696,2494707,0.8621,0.8621,0.7384,0.8696,0.9615,0.8929,2455200000.0,100,49,1320000.0,100.0,100.0,123.26,110.67,100.0,0.9615,0,0,0,58,0,0,0.82105,0.85589,0.759003,58.0,0.122016,-1.619974,0.93075,0.95535,0.864398,56.0,0.8448,0.86264,0.784505,58.0,0
325,126,10,0.980311207,1900,3,79244,2971.0,159.0,123.64,125.52,16,0.75,0.7317,10375,0.7317,0.7258,0.4757,0.75,0.8036,0.7965,1798483500.0,90,47,980100.0,90.0,90.0,90.0,90.0,90.0,0.9,0,0,0,48,0,0,0.7429,0.72322,0.778448,48.0,0.053112,-0.618013,0.8218,0.80324,0.86599,48.0,0.78585,0.73853,0.806063,48.0,0
326,119,10,0.118023987,1900,3,2456,170.0,93.0,120.98,119.84,16,0.675,0.6585,589223,0.6585,0.6532,0.4108,0.675,0.7232,0.7168,1553087115.0,81,27,846369.0,81.0,81.0,81.0,81.0,81.0,0.81,0,0,0,62,0,0,0.6366,0.63788,0.748934,62.0,0.152304,-1.570735,0.7016,0.71088,0.849897,60.0,0.64925,0.64265,0.767716,62.0,0
327,128,10,0.062243355,1900,3,2456,1772.0,2637.0,127.95,128.08,16,0.7054,0.681,768006,0.6371,0.6371,0.44,0.6991,0.7315,0.7248,1320345960.0,79,33,805089.0,79.0,79.0,97.37,87.43,79.0,0.8144,0,0,0,29,0,0,0.72855,0.65339,0.747172,29.0,0.073992,-0.951578,0.81575,0.74835,0.840855,29.0,0.7605,0.6929,0.771866,29.0,0
328,130,10,0.419133054,1900,3,76957,6040.0,5566.0,124.49,128.64,16,0.9375,0.9052,6127134,0.8468,0.8468,0.699,0.9211,0.9906,0.9375,2010430800.0,105,67,1278900.0,105.0,105.0,105.0,105.0,105.0,0.9722,0,0,0,24,0,0,0.8234,0.84212,0.738196,24.0,0.073656,-0.780614,0.9553,0.98154,0.828888,24.0,0.8626,0.89468,0.752679,24.0,0
329,126,10,0.197692681,1900,3,79004,1406.0,2054.0,126.18,125.94,16,0.8087,0.775,542375,0.744,0.744,0.5491,0.7881,0.8378,0.8378,2378475000.0,93,44,1081125.0,93.0,93.0,130.15,109.46,93.0,0.8942,0,0,0,16,0,0,0.742,0.7496,0.580844,16.0,0.305821,-1.027339,0.8489,0.84402,0.666119,16.0,0.7775,0.7775,0.592456,16.0,0
330,126,10,0.803074809,1900,3,80421,998.0,1009.0,126.1,126.1,16,0.8448,0.8235,715731,0.7967,0.7903,0.592,0.8448,0.875,0.875,2146686080.0,98,55,1219708.0,98.0,98.0,120.79,108.46,98.0,0.9159,0,0,0,27,0,0,0.82515,0.80127,0.763237,27.0,0.06922,-0.887708,0.8875,0.8775,0.853507,27.0,0.84175,0.83115,0.785022,27.0,0
331,130,10,0.328945947,1900,3,81224,4639.0,1523.0,125.02,128.74,16,0.7863,0.7541,318711,0.7863,0.7541,0.5198,0.7797,0.8142,0.8142,1996420608.0,92,60,990288.0,92.0,92.0,121.57,105.31,92.0,0.9583,0,0,0,24,0,0,0.77705,0.75869,0.727008,24.0,0.161143,-1.557525,0.8471,0.82278,0.817904,24.0,0.78705,0.75869,0.743171,24.0,0
332,126,10,0.104218166,1900,3,83442,1765.0,1382.0,123.56,125.1,16,0.75,0.75,572129,0.7561,0.75,0.5298,0.8017,0.8455,0.8304,1548067212.0,93,44,1003284.0,93.0,93.0,93.0,93.0,93.0,0.8692,0,0,0,24,0,0,0.735,0.745,0.731854,24.0,0.101663,-1.08535,0.81275,0.84095,0.804483,24.0,0.745,0.755,0.750125,24.0,0
333,129,10,0.221472853,1900,3,387,6863.0,5368.0,127.54,128.56,16,0.875,0.8448,2015766,0.7903,0.7903,0.6509,0.8596,0.9159,0.8991,1872088512.0,98,59,1190896.0,98.0,98.0,98.0,98.0,98.0,0.9608,0,0,0,14,0,0,0.79515,0.79127,0.772564,14.0,0.063764,-0.984644,0.87795,0.91431,0.845136,14.0,0.8224,0.84032,0.785179,14.0,0
334,126,10,0.632657541,1900,3,78223,824.0,2001.0,131.45,127.89,16,0.6721,0.6721,89174,0.656,0.656,0.5021,0.6613,0.7523,0.7387,2174541600.0,82,58,988428.0,82.0,82.0,101.07,90.75,82.0,0.9425,0,0,0,15,0,0,0.688,0.6604,0.72404,15.0,0.067177,-0.764056,0.79615,0.75707,0.830927,15.0,0.70605,0.67489,0.738973,15.0,0
335,125,10,0.696411541,1900,3,77825,1159.0,569.0,125.1,124.35,16,0.8205,0.8067,17504,0.7805,0.7742,0.5233,0.8205,0.8571,0.8496,1897758720.0,96,47,1078272.0,96.0,96.0,126.85,109.89,96.0,0.9231,0,0,0,28,0,0,0.7271,0.75678,0.769957,28.0,0.074149,-0.722027,0.80855,0.84139,0.844457,28.0,0.74335,0.78603,0.78655,28.0,1
336,121,10,0.731064274,1900,3,13641,1419.0,1116.0,121.42,121.23,16,0.5804,0.5603,3219411,0.5242,0.5242,0.2863,0.5752,0.6019,0.5963,859196000.0,65,0,523900.0,65.0,65.0,80.12,71.94,65.0,0.6701,0,0,0,27,0,0,0.6221,0.54178,0.6983,27.0,0.12327,-1.206359,0.71095,0.62171,0.784596,27.0,0.66015,0.57427,0.716648,27.0,0
337,118,10,0.92613945,1900,3,76957,182.0,5568.0,119.16,117.87,16,0.7265,0.6967,6656712,0.7265,0.6967,0.4399,0.7203,0.7522,0.7522,1689609600.0,85,39,838100.0,85.0,85.0,112.32,97.3,85.0,0.8854,0,0,0,12,0,0,0.72835,0.70703,0.708417,12.0,0.084237,0.639822,0.8161,0.76698,0.788092,12.0,0.73835,0.70703,0.715242,12.0,0
338,123,10,0.662877567,1900,3,79884,6024.0,3051.0,121.66,122.61,16,0.8073,0.7928,2711548,0.7719,0.7719,0.523,0.8,0.8302,0.8,2478931840.0,88,45,921536.0,88.0,88.0,88.0,88.0,88.0,0.9072,0,0,0,8,0,0,0.77595,0.77471,0.7241,8.0,0.071966,-0.642711,0.8551,0.83718,0.803763,8.0,0.7964,0.79352,0.738188,8.0,0
339,130,10,0.914718226,1900,3,7399,6549.0,904.0,126.23,129.36,16,0.8205,0.8205,4806687,0.7805,0.7742,0.5546,0.7934,0.8727,0.8571,2004443136.0,96,66,1142784.0,96.0,96.0,108.33,101.79,96.0,0.9796,0,0,0,13,0,0,0.7971,0.77678,0.748915,13.0,0.081162,-1.082792,0.89635,0.87543,0.845438,13.0,0.83025,0.82845,0.762208,13.0,0
340,129,9,0.712774659,1100,3,78223,3753.0,7312.0,127.5,128.46,4,0.8235,0.7967,2704820,0.7967,0.7967,0.612,0.8167,0.8673,0.8673,1299421200.0,98,77,1181292.0,98.0,98.0,98.0,98.0,98.0,0.98,0,0,0,2,0,0,0.72835,0.78703,0.7276,2.0,0.0689,0.50777,0.79365,0.85057,0.79525,2.0,0.72835,0.78703,0.7276,2.0,1
341,129,9,0.420439986,1100,3,13699,3957.0,4951.0,129.0,129.0,4,0.6975,0.6748,7416543,0.6748,0.6748,0.4604,0.7217,0.7411,0.7345,977549100.0,83,59,888681.0,83.0,83.0,83.0,83.0,83.0,0.883,0,0,0,2,0,0,0.6274,0.66732,0.6301,2.0,0.045,-0.772678,0.70055,0.73699,0.7039,2.0,0.6274,0.66732,0.6301,2.0,0
342,131,9,0.166115613,1600,3,13641,2539.0,2592.0,128.88,130.5,10,0.8,0.7778,227308,0.6774,0.6774,0.4859,0.7434,0.785,0.75,1413599040.0,84,48,889056.0,84.0,84.0,84.0,84.0,84.0,0.8485,0,0,0,3,0,0,0.6887,0.67966,0.688167,3.0,0.027567,-1.158321,0.7825,0.7865,0.7803,3.0,0.7389,0.77002,0.7272,3.0,0
343,118,9,0.816324632,1600,3,82227,121.0,570.0,119.78,118.46,10,0.7712,0.7712,24772,0.7712,0.7712,0.5407,0.7778,0.8125,0.7982,1344503160.0,91,44,1018563.0,91.0,91.0,102.69,96.49,91.0,0.8922,0,0,0,21,0,0,0.7656,0.77408,0.73481,21.0,0.05825,0.509625,0.82625,0.81125,0.793924,21.0,0.7656,0.77408,0.744495,21.0,0
344,116,9,0.525687525,1600,3,84773,1934.0,1196.0,118.61,116.42,10,0.7672,0.7542,250762,0.7542,0.7542,0.5046,0.7542,0.8091,0.7807,1254686400.0,89,50,950520.0,89.0,89.0,89.0,89.0,89.0,0.9674,0,0,0,7,0,0,0.6671,0.73878,0.628157,7.0,0.09995,-0.669398,0.73455,0.78819,0.689157,7.0,0.6671,0.73878,0.629457,7.0,0
345,122,9,0.073829229,1600,3,13699,3958.0,4952.0,124.19,122.71,10,0.748,0.748,7370179,0.748,0.7419,0.534,0.7863,0.8214,0.8214,1936563200.0,92,51,1100320.0,92.0,92.0,113.4,101.82,92.0,0.9109,0,0,0,5,0,0,0.73095,0.73771,0.7204,5.0,0.028354,1.123367,0.8007,0.81926,0.77818,5.0,0.754,0.7532,0.73586,5.0,0
346,119,9,0.504560619,1600,3,81166,2587.0,2280.0,118.69,118.88,10,0.7411,0.7155,3949185,0.6694,0.6694,0.4405,0.7345,0.7615,0.7411,1321861320.0,83,37,806013.0,83.0,83.0,102.31,91.86,83.0,0.8469,0,0,0,6,0,0,0.6847,0.67246,0.705183,6.0,0.040822,1.061147,0.77075,0.76535,0.77805,6.0,0.70775,0.71395,0.7176,6.0,0
347,128,9,0.053722514,1600,3,76957,3754.0,928.0,129.16,128.4,10,0.7456,0.7143,5984642,0.6911,0.6911,0.4941,0.7083,0.7727,0.7522,1061468100.0,85,39,953700.0,85.0,85.0,85.0,85.0,85.0,0.85,0,0,0,5,0,0,0.71555,0.70199,0.71994,5.0,0.052596,0.702237,0.78635,0.77543,0.78132,5.0,0.73715,0.72287,0.74146,5.0,0
348,116,9,0.937371007,1600,3,75464,1166.0,262.0,120.25,116.8,10,0.6774,0.6774,572129,0.6829,0.6774,0.462,0.7,0.7568,0.7368,1347413760.0,84,35,874944.0,84.0,84.0,103.54,92.96,84.0,0.8485,0,0,0,3,0,0,0.6787,0.67966,0.6774,3.0,0.01989,-1.093228,0.7584,0.76112,0.762233,3.0,0.7187,0.68966,0.7251,3.0,0
349,119,9,0.855464319,1600,3,76957,2572.0,5567.0,120.75,119.47,10,0.7586,0.7458,6045267,0.7458,0.7458,0.5097,0.7521,0.7719,0.7719,1267537920.0,88,37,960256.0,88.0,88.0,108.47,97.39,88.0,0.8224,0,0,0,4,0,0,0.7329,0.74122,0.73305,4.0,0.028063,1.349368,0.76595,0.76471,0.776,4.0,0.7329,0.74122,0.73305,4.0,0
350,131,9,0.110413864,1600,3,2572,1381.0,7348.0,126.88,130.26,10,0.7373,0.7016,6582720,0.7073,0.7016,0.4956,0.7016,0.7768,0.7632,1445376240.0,87,42,938556.0,87.0,87.0,87.0,87.0,87.0,0.8208,0,0,0,3,0,0,0.7308,0.71144,0.741933,3.0,0.028303,1.210418,0.8084,0.77912,0.823933,3.0,0.7508,0.71144,0.761367,3.0,0
351,133,9,0.573388077,1600,3,510,5098.0,2498.0,130.0,132.24,10,0.7667,0.748,3175983,0.748,0.7419,0.5135,0.7603,0.8288,0.8142,1862080000.0,92,62,1058000.0,92.0,92.0,113.4,101.82,92.0,0.9583,0,0,0,3,0,0,0.72095,0.73771,0.708133,3.0,0.044497,-0.746804,0.7944,0.82592,0.777833,3.0,0.734,0.7432,0.725,3.0,1
352,131,9,0.33976861,1100,3,14031,713.0,694.0,123.82,129.28,13,0.1417,0.1382,425403,0.1382,0.1382,0.0169,0.1478,0.1518,0.1504,35922700.0,17,0,32657.0,17.0,17.0,17.0,17.0,17.0,0.1635,0,0,0,21,0,0,0.4091,0.19438,0.660281,21.0,0.143363,-1.286915,0.4459,0.21662,0.720252,21.0,0.4191,0.20438,0.665681,21.0,0
353,129,9,0.055276225,1100,3,11699,314.0,696.0,124.66,128.11,13,0.7479,0.7479,516368,0.7236,0.7236,0.4925,0.7739,0.8165,0.7876,1045572000.0,89,34,950520.0,89.0,89.0,89.0,89.0,89.0,0.8812,0,0,0,32,0,0,0.7118,0.72124,0.662791,32.0,0.086796,-1.024409,0.78825,0.80485,0.725331,32.0,0.74395,0.74311,0.673816,32.0,0
354,121,9,0.629787963,1100,3,79004,2588.0,5552.0,118.64,120.69,13,0.2564,0.2564,80010,0.2439,0.2439,0.055,0.2521,0.2778,0.2655,116820000.0,30,0,106200.0,30.0,30.0,30.0,30.0,30.0,0.3896,0,0,0,9,0,0,0.48195,0.29951,0.611611,9.0,0.151102,-1.11975,0.5389,0.33002,0.669,9.0,0.4982,0.31076,0.6259,9.0,0
355,126,9,0.712776758,1100,3,14025,3959.0,371.0,128.07,126.5,13,0.0,0.0,6812251,0.0,0.0,0.4425,0.0,,,1288849320.0,0,68,976401.0,0.0,0.0,0.0,0.0,87.0,,0,0,0,9,0,0,0.06,0.0,0.2923,9.0,0.328591,0.635911,,,,,0.06,0.0,0.292833,9.0,0
356,126,9,0.843579819,1100,3,82231,3755.0,1490.0,125.5,125.82,13,0.7542,0.7542,684723,0.7542,0.7542,0.5214,0.7542,0.7542,0.7542,1296509280.0,89,74,982204.0,89.0,89.0,89.0,89.0,89.0,0.8318,0,0,0,2,0,0,0.7671,0.75878,0.7714,2.0,0.017105,-0.891781,0.8071,0.76878,0.8063,2.0,0.7871,0.75878,0.7881,2.0,0
357,129,9,0.64576623,1100,3,76933,1505.0,5554.0,128.25,128.78,13,0.4821,0.4696,85862,0.4655,0.4655,0.2072,0.4696,0.5192,0.4821,688817520.0,54,0,370332.0,54.0,54.0,66.56,59.76,54.0,0.587,0,0,0,5,0,0,0.23275,0.41895,0.0931,5.0,0.186206,1.144898,,,0.5192,1.0,0.2348,0.42264,0.09392,5.0,0
358,126,9,0.396382013,1100,3,80455,1382.0,726.0,125.75,125.99,13,0.681,0.6695,11266148,0.6695,0.6695,0.4174,0.6752,0.693,0.693,1038003120.0,79,15,786366.0,79.0,79.0,89.15,83.77,79.0,0.767,0,0,0,2,0,0,0.62475,0.66255,0.62105,2.0,0.04845,-0.491866,0.6765,0.6937,0.6783,2.0,0.66475,0.67255,0.66345,2.0,0
359,129,9,0.028753089,1100,3,7399,5099.0,2499.0,128.9,129.15,13,0.8305,0.8305,2829566,0.8305,0.8305,0.6679,0.8305,0.8909,0.8596,1667014300.0,98,64,1258124.0,98.0,98.0,98.0,98.0,98.0,0.9515,0,0,0,14,0,0,0.78525,0.81745,0.763014,14.0,0.057774,-0.452254,0.84545,0.88181,0.826421,14.0,0.79525,0.81745,0.777414,14.0,0
360,123,9,0.055833937,1100,3,81224,612.0,1524.0,122.22,122.64,13,0.7667,0.748,5083181,0.748,0.748,0.5218,0.8,0.8214,0.8142,1107937600.0,92,67,1007216.0,92.0,92.0,92.0,92.0,92.0,0.9388,0,0,0,8,0,0,0.744,0.7432,0.724438,8.0,0.042753,-0.22877,0.8107,0.81926,0.782413,8.0,0.744,0.7432,0.730738,8.0,1
361,124,9,0.613026017,1100,3,81452,306.0,216.0,124.36,124.42,13,0.7288,0.7288,161126,0.7288,0.7288,0.5065,0.7288,0.7818,0.7544,1259390880.0,86,50,954084.0,86.0,86.0,86.0,86.0,86.0,0.9053,0,0,0,7,0,0,0.7344,0.72592,0.715971,7.0,0.020334,-1.610442,0.7909,0.78362,0.798243,7.0,0.7344,0.73592,0.7315,7.0,0
362,134,9,0.978870849,1100,3,2679,2573.0,186.0,132.5,134.1,13,0.0,0.0,0,0.0,0.0,0.4277,,,,,0,51,,0.0,0.0,0.0,0.0,,0.8932,0,0,0,3,0,0,0.0,0.0,0.0,3.0,0.0,,,,,,0.0,0.0,0.0,3.0,0
363,130,8,0.168841911,1800,3,81679,635.0,2549.0,125.02,128.46,5,0.8667,0.8455,2545454,0.8455,0.8387,0.5932,0.8667,0.8966,0.8595,2151086080.0,104,89,1222208.0,104.0,104.0,104.0,104.0,104.0,0.9811,0,0,0,21,0,0,0.84935,0.84483,0.793071,21.0,0.06102,-0.806682,0.9183,0.89694,0.878971,21.0,0.87275,0.85095,0.810495,21.0,0
364,116,8,0.071666245,1800,3,76831,1383.0,2410.0,127.39,119.3,5,0.775,0.7561,6823338,0.7561,0.75,0.6381,0.775,0.8304,0.823,2399232600.0,93,71,1314648.0,93.0,93.0,122.89,106.45,93.0,1.0,0,0,0,28,0,0,0.765,0.745,0.770211,28.0,0.061007,-0.929428,0.8352,0.82736,0.862554,28.0,0.76805,0.75049,0.785011,28.0,0
365,120,8,0.539904917,1800,3,83482,3960.0,372.0,122.84,120.41,5,0.0,0.0,1710898,0.0,0.0,0.5176,0.0,,,1848000000.0,0,62,1200000.0,0.0,0.0,0.0,0.0,100.0,0.8165,0,0,0,10,0,0,0.02,0.0,0.16031,10.0,0.320625,1.144789,,,,,0.02,0.0,0.16096,10.0,0
366,111,8,0.738616506,1800,3,83476,508.0,5553.0,119.71,113.97,5,0.6333,0.6179,17220,0.6179,0.6129,0.4037,0.6333,0.6786,0.6726,1517932800.0,76,25,831744.0,76.0,76.0,100.43,87.0,76.0,0.8172,0,0,0,27,0,0,0.65645,0.62161,0.715937,27.0,0.066839,-0.824991,0.7393,0.69074,0.796604,27.0,0.66895,0.62611,0.733941,27.0,0
367,132,8,0.209286124,1800,3,13699,1909.0,4953.0,128.86,131.49,5,0.9043,0.8966,7426576,0.8387,0.8387,0.7507,0.9043,0.9043,0.8387,2156602240.0,104,88,1373632.0,104.0,104.0,128.19,115.1,104.0,0.972,0,0,0,13,0,0,0.80935,0.82483,0.798238,13.0,0.03669,0.435695,0.88215,0.89387,0.875562,13.0,0.8483,0.88694,0.837977,13.0,0
368,126,10,0.733369946,1600,3,13641,3961.0,1383.0,125.52,125.73,12,0.8305,0.7903,3954982,0.7967,0.7903,0.6238,0.7967,0.8829,0.875,1806195468.0,98,59,1181292.0,98.0,98.0,110.59,103.91,98.0,0.9333,0,0,0,85,0,0,0.76515,0.79127,0.786861,85.0,0.065034,-1.124455,0.85145,0.88461,0.866247,85.0,0.76515,0.79127,0.797336,85.0,0
369,125,10,0.030584359,1600,3,12602,509.0,2002.0,126.6,125.45,12,0.7661,0.7661,3240571,0.7724,0.7661,0.6196,0.7917,0.8879,0.8482,1806805000.0,95,62,1173250.0,95.0,95.0,95.0,95.0,95.0,0.9406,0,0,0,36,0,0,0.77305,0.76949,0.778583,36.0,0.058923,-0.843354,0.86395,0.88911,0.854978,36.0,0.78305,0.76949,0.791181,36.0,0
370,124,10,0.669274924,1600,3,82231,5100.0,2500.0,121.43,122.85,12,0.822,0.822,160908,0.822,0.822,0.5544,0.822,0.8818,0.8509,1383828675.0,97,58,1044399.0,97.0,97.0,97.0,97.0,97.0,0.9417,0,0,0,26,0,0,0.811,0.8198,0.767415,26.0,0.094485,-1.353103,0.8909,0.88362,0.83535,26.0,0.821,0.8198,0.771888,26.0,0
371,125,10,0.438596764,1600,3,81629,315.0,3269.0,122.88,124.48,12,0.8435,0.8362,131700,0.7823,0.7823,0.6171,0.8435,0.9065,0.8899,1772655600.0,97,65,1129080.0,97.0,97.0,119.56,107.35,97.0,0.9798,0,0,0,9,0,0,0.77115,0.78407,0.7412,9.0,0.046671,0.625265,0.88325,0.90585,0.833133,9.0,0.8181,0.83258,0.773544,9.0,0
372,125,10,0.478083826,1600,3,10845,2574.0,592.0,124.16,124.8,12,0.8145,0.8145,2306682,0.8211,0.8145,0.6626,0.8417,0.9439,0.9018,1932273420.0,101,59,1254723.0,101.0,101.0,124.49,111.78,101.0,1.0,0,0,0,27,0,0,0.75725,0.80305,0.716456,27.0,0.118019,-1.083699,0.86195,0.92951,0.8043,27.0,0.78725,0.81305,0.728281,27.0,1
373,127,10,0.334630734,1600,3,12622,2589.0,2052.0,124.05,126.48,12,0.8435,0.8362,2261422,0.7823,0.7823,0.6274,0.8435,0.9065,0.8899,1802199860.0,97,61,1147898.0,97.0,97.0,119.56,107.35,97.0,0.9798,0,0,0,37,0,0,0.80115,0.78407,0.757503,37.0,0.071889,-1.130307,0.89325,0.90585,0.830916,37.0,0.8381,0.83258,0.77127,37.0,0
374,126,10,0.633732214,1600,3,81224,613.0,1525.0,126.54,126.09,12,0.75,0.75,307043,0.7561,0.75,0.5801,0.7561,0.8378,0.8304,1691571420.0,93,48,1098423.0,93.0,93.0,93.0,93.0,93.0,0.9118,0,0,0,20,0,0,0.735,0.745,0.737385,20.0,0.059652,-0.980177,0.8289,0.83402,0.82283,20.0,0.775,0.755,0.750735,20.0,0
375,125,10,0.843819613,1600,3,78,3756.0,2003.0,125.38,125.47,12,0.6435,0.6379,6168626,0.5968,0.5968,0.3921,0.6549,0.6789,0.6607,1123379496.0,74,7,717356.0,74.0,74.0,91.21,81.9,74.0,0.7115,0,0,0,5,0,0,0.6684,0.60712,0.69482,5.0,0.057664,-0.837882,0.71945,0.69101,0.74176,5.0,0.68895,0.64411,0.70304,5.0,0
376,129,10,0.174569642,1600,3,81629,1506.0,3272.0,132.29,130.97,12,0.5833,0.5691,2750774,0.5691,0.5645,0.3615,0.5833,0.625,0.6195,1359260000.0,70,20,744800.0,70.0,70.0,92.5,80.13,70.0,0.7527,0,0,0,15,0,0,0.68225,0.58805,0.71388,15.0,0.104093,-1.201491,0.7425,0.6425,0.794213,15.0,0.69455,0.59219,0.728,15.0,0
377,127,10,0.628155788,1600,3,80421,1910.0,825.0,126.99,127.22,12,0.8661,0.8362,5077224,0.7823,0.7823,0.6685,0.8509,0.9065,0.8899,1922823240.0,97,50,1223170.0,97.0,97.0,97.0,97.0,97.0,0.9065,0,0,0,15,0,0,0.68115,0.77407,0.716293,15.0,0.182421,-1.456815,0.78325,0.89585,0.778827,15.0,0.7181,0.82258,0.72952,15.0,0
378,128,10,0.765653119,1600,3,6901,2576.0,2440.0,127.47,128.13,12,0.7797,0.7419,2354687,0.748,0.7419,0.5811,0.7863,0.8364,0.8214,1694492800.0,92,59,1100320.0,92.0,92.0,113.4,101.82,92.0,0.9388,0,0,0,19,0,0,0.77095,0.74771,0.7258,19.0,0.176378,-1.532989,0.8582,0.84276,0.791484,19.0,0.79095,0.75771,0.746889,19.0,0
379,127,10,0.145097052,1600,3,11699,2541.0,2550.0,125.83,126.88,12,0.8065,0.8065,1568883,0.813,0.8065,0.6654,0.8333,0.9346,0.8929,1940400000.0,100,61,1260000.0,100.0,100.0,123.26,110.67,100.0,0.9901,0,0,0,12,0,0,0.77325,0.79585,0.752242,12.0,0.075327,-1.284989,0.8873,0.92114,0.841933,12.0,0.77325,0.79585,0.756733,12.0,0
380,113,10,0.643308195,2600,3,3659,1168.0,1292.0,117.58,114.2,12,0.7059,0.6774,902155,0.6829,0.6774,0.4315,0.6942,0.7778,0.75,1564738560.0,84,25,889056.0,84.0,84.0,103.54,92.96,84.0,0.84,0,0,0,14,0,0,0.7087,0.68966,0.684214,14.0,0.119646,-0.823263,0.8189,0.79002,0.766664,14.0,0.7187,0.68966,0.699164,14.0,0
381,116,10,0.261623812,2600,3,79115,2590.0,695.0,126.35,118.4,12,0.7009,0.7009,5408360,0.6721,0.6308,0.4529,0.6308,0.7455,0.713,2485190400.0,82,34,941360.0,82.0,82.0,114.76,96.51,82.0,0.82,0,0,0,11,0,0,0.6354,0.62772,0.646009,11.0,0.094674,-0.931861,0.73275,0.74095,0.7238,11.0,0.67045,0.69081,0.663918,11.0,0
